ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,FLAG_NM,REGIST_AT,TEL_NO,OPNNG_DE,REGIST_DC,REGIST_DE,REGIST_NO,HMPG_ADDR,SOUND_PROVD_AT,SOUND_UTILIIZA_PRICE,MOBILE_PROVD_AT,LND_AR_VALUE,BULD_AR_VALUE,DSPY_AR_CN,AR_CN,EDC_FCLTY_AR_VALUE,OFFM_AR_CN,DATA_SPCE_AR_VALUE,DATA_CO,PBLPRFR_CAS_CO,TOT_PROGRM_CO,OPNNG_DAY_CO,VIEWNG_NMPR_CO,DAY_AVRG_VIEWNG_NMPR_CO,VIEWNG_PRICE,INFN_VIEWNG_PRICE,SCHBOY_VIEWNG_PRICE,MSKLSD_VIEWNG_PRICE,ADULT_VIEWNG_PRICE,GRP_DSCNT_RT,ETC_DSCNT_RT,DSCNT_CN,FRE_TRGET_CN,SPECL_VIEWNG_PRICE,INFN_SPECL_VIEWNG_PRICE,SCHBOY_SPECL_VIEWNG_PRICE,MSKLSD_SPECL_VIEWNG_PRICE,ADULT_SPECL_VIEWNG_PRICE,GRP_SPECL_VIEWNG_RT,ETC_SPECL_VIEWNG_DSCNT_RT,ETC_SPECL_VIEWNG_DSCNT_CN,FRE_SPECL_VIEWNG_PRICE,NMPR_CO,GVRNM_EMP_SM_CO,QUALF_HOLD_CO,TOT_CNTRCT_EMP_CO,CNTRCT_EMP_CRTFCT_CO,GNRL_GVRNM_EMP_CO,CNTRCT_EMP_CO,PUBLIC_INTN_CO,PUBLIC_VLNTER_CO,ARTGR_EMP_CO,CURTR_QUALF_HOLD_CO,CURTR_NTHG_QUALF_HOLD_CO,PRFSN_CO,GNRL_EMP_CO,PRVATE_INTN_CO,PRVATE_VLNTER_CO,RM_CN,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KCDMART22N000000032,문화시설,미술관,아르코미술관,서울,종로구,1111016800,동숭동,1111064000,이화동,1.11104E+11,서울 종로구 동숭길 3,3087,다사561535,127.0032562,37.5805023,사립,등록,02-760-4610,1979.05.21,Y,2006.08.07,서울-사립13-2006-05호,https://www.arko.or.kr/artcenter/,N,,N,5618.2,1581.49,940,50,128,120,208,,연4회,25,230,17113,74.40434783,,,,,,,,,전체,,,,,,,,,,,,,,,,,,,4,15,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000033,문화시설,미술관,아모레퍼시픽미술관,서울,용산구,1117012500,한강로2가,1117062500,한강로동,1.11702E+11,서울 용산구 한강대로 100,4386,다사530478,126.9686736,37.5287912,사립,등록,02-6040-2345,2018.02.23,Y,2018.05.02,서울-사립13-2018-01호,"apma.com,apma.amorepacific.com,museum.amorepacific.com",Y,무료,Y,6962,6962,3122,3067,191.5,652,58,비공개,연2회,1,200,40000,200,,,,,,,,,,"15,000","9,000","12,000","12,000","15,000",,20~50,"만 65세 이상(20%), 국가유공자(50%), 장애인(50%) 등","아모레퍼시픽 임직원, ICOM카드 소지자, , 36개월 미만 유아 등",,,,,,,,,,10,6,20,20,20,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000034,문화시설,미술관,아트선재센터,서울,종로구,1111014200,소격동,1111054000,삼청동,1.11104E+11,서울 종로구 율곡로3길 87,3062,다사542534,126.9818392,37.5794635,사립,등록,02-733-8949,1998.07.04,Y,1995.04.22,서울-사립13-1995-01호,www.artsonje.org,N,,N,1472,4797,1276,81,1023,148,,,연9회,7,358,39682,110.8435754,,,,,,,,,,"5,000",,"3,000","3,000","3,000",40,,,"경로우대, 미취학아동, 장애인",,,,,,,,,,4,2,5,5,5,2,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000035,문화시설,미술관,아트센터나비미술관,서울,종로구,1111012300,서린동,1111061500,종로1.2.3.4가동,1.11103E+11,서울 종로구 종로 26,3188,다사541523,126.9803037,37.5696913,사립,등록,02-2121-1031,2000.12.20,Y,1992.11.23,서울-사립13-1992-01호,www.nabi.or.kr,N,,Y,1059,1059,432,282,,80.4,2실 90.5,6012,연2회,59,30,41715,1390.5,,,,,,,,,전체,,,,,,,,,전체,,,,,,,,,,8,5,4,4,4,2,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000036,문화시설,미술관,유리지공예관,서울,서초구,1165010300,우면동,1165065100,양재1동,1.16503E+11,서울 서초구 중앙로 555,6766,다사568399,127.0123542,37.4577578,사립,등록,02-578-6663,2004.10.08,Y,2005.08.27,서울-사립13-2005-07호,yoolizzycraftmuseum.org,N,,N,1217,618.05,254,34,206.63,17.6,30,1500,연5회,5,180,1870,10.38888889,,,,,,,,,전체,,,,,,,,,,,,,,,,,,,3,,1,1,1,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000037,문화시설,미술관,일민미술관,서울,종로구,1111011900,세종로,1111061500,종로1.2.3.4가동,1.11102E+11,서울 종로구 세종대로 152,3187,다사538524,126.9776571,37.5698678,사립,등록,02-2020-2050,1994.07.19,Y,1996.12.19,서울-사립13-1996-04호,www.ilmin.org,N,,Y,901.2,2363.54,958,176,74.91,159.03,31,401,연4회,16,133,14135,106.2781955,,,,,,,,,,"7,000",무료,"5,000","5,000","5,000",20,50,"장애인/만 65세 이상/문화의 날(50%), 예술인패스(40%), 미술관 멤버쉽 회원 할인(10%) 등","미취학아동, 매주 수요일 점심 직장인 무료",,,,,,,,,,9,,8,8,8,1,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000038,문화시설,미술관,자하미술관,서울,종로구,1111018400,부암동,1111055000,부암동,1.11104E+11,서울 종로구 창의문로5가길 46,3022,다사523545,126.9603062,37.5893771,사립,등록,02-395-3222,2016.01.01,Y,2010.12.23,서울-사립13-2010-06호,www.zahamuseum.org,N,,Y,1138,473,965,40,44,258,22,10000,연6회,3,171,5170,30.23391813,,,,,,,,,,"2,000",무료,무료,"2,000","2,000",50,,"예술인패스, 다둥이카드, 장애인,,문화의 날(50%) 할인 등","만 48개월 미만 유아, 65세 이상, 국가보훈대상자, 기초수급자, 장애인(1~3급) 등",,,,,,,,,,3,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000039,문화시설,미술관,(재)한원미술관,서울,서초구,1165010800,서초동,1165053000,서초3동,1.16502E+11,서울 서초구 남부순환로 2423,6719,다사571426,127.0154357,37.4817811,사립,등록,02-588-5642,1993.12.16,Y,1993.05.14,서울-사립13-1993-07호,www.hanwon.org,N,,N,2201,479.78,361,41,19,24,,,연3회,,155,4300,27.74193548,,,,,,,,,전체,,,,,,,,,,,,,,,,,,,2,,1,1,1,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000040,문화시설,미술관,코리아나미술관,서울,강남구,1168010700,신사동,1168054500,압구정동,1.16803E+11,서울 강남구 언주로 827,6024,다사587472,127.0328115,37.5240704,사립,등록,02-547-9177,2013.11.20,Y,2006.09.05,서울-사립13-2006-08호,www.spacec.co.kr,Y,무료,N,575.7,1194.56,641,80,95,147,70,4000,연3회,14,137,3502,25.5620438,,,,,,,,,,"4,000",,초등학생 3000,"3,000","3,000",25,25~30,"예술인패스 소지자 30% 할인,미술관+박물관 통합관람 시, 25%할인","7세 이하, 65세 이상, 장애인 등",,,,,,,,,,2,,2,2,2,1,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000041,문화시설,미술관,토탈미술관,서울,종로구,1111018300,평창동,1111056000,평창동,1.11104E+11,서울 종로구 평창32길 8,3004,다사537570,126.9756748,37.6121218,사립,등록,02-379-7037,1983.11.17,Y,2006.11.17,서울-사립13-2006-09호,www.totalmuseum.org,N,,N,621,661,561,152,96,30,,,연7회(대관포함),5,300,2981,9.936666667,,,,,,,,,,전시별 상이,무료,,,,,,"예술인패스, 문화누리, 동행카드","평창동 주민, 서울예고 학생, 국군장병, 60세 이상",,,,,,,,,,1,1,3,3,3,1,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000042,문화시설,미술관,포스코미술관,서울,강남구,1168010600,대치동,1168063000,대치4동,1.16803E+11,서울 강남구 테헤란로 440,6194,다사607452,127.056131,37.505815,사립,등록,02-3457-1665,1998.02.13,Y,1998.02.13,서울-사립13-1998-01호,www.poscoartmuseum.org,N,,N,포스코센터,691,691,300,포스코센터,52,,,연5~6회,4,150,10000,66.66666667,,,,,,,,,전체,,,,,,,,,전체,,,,,,,,,,2,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000043,문화시설,미술관,한가람디자인미술관,서울,서초구,1165010800,서초동,1165053000,서초3동,1.16502E+11,서울 서초구 남부순환로 2406,6757,다사570424,127.0142152,37.4802402,사립,등록,02-580-1300,1999.11.01,Y,2002.05.20,서울-사립13-2002-02호,www.sac.or.kr,N,,N,2572,11853,1394,89,50,70,80,,연4회,,222,111595,502.6801802,,,,,,,,,,"0~20,000원","0~12,000원","0~12,000원","0~16,000원","0~20,000원","정가에서 2,000원",,"(증빙시, 전시별 상이),예술의전당 후원회원 2,000원 할인 (1인 4매),예술의전당 골드회원 2,000원 할인 (1인 4매),예술의전당 블루 · 그린회원, 예당우리V카드 2,000원 할인 (1인 2매),문화의날(50%),* 현장할인 입장가 30~50% 할인,경로우대(만65세 이상) 본인,장애인 1~3급/중증 본인 및 동반 1인,장애인 4~6급/경증, 국가유공자 본인 ,의상자, 국가유공자유족, 의사자유족 본인",전시별 상이,,,,,,,,,,1,1,2,2,2,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000044,문화시설,미술관,한가람미술관,서울,서초구,1165010800,서초동,1165053000,서초3동,1.16502E+11,서울 서초구 남부순환로 2406,6757,다사570424,127.0142152,37.4802402,사립,등록,02-580-1300,1990.10.17,Y,2002.05.20,서울-사립13-2002-03호,www.sac.or.kr,N,,N,5914,15743,3805,486,,145,,,연1회,,307,390314,1271.381107,,,,,,,,,,"0~20,000원","0~12,000원","0~12,000원","0~16,000원","0~20,000원","정가에서 2,000원",,"(증빙시, 전시별 상이),예술의전당 후원회원 2,000원 할인 (1인 4매),예술의전당 골드회원 2,000원 할인 (1인 4매),예술의전당 블루 · 그린회원, 예당우리V카드 2,000원 할인 (1인 2매),문화의날(50%),* 현장할인 입장가 30~50% 할인,경로우대(만65세 이상) 본인,장애인 1~3급/중증 본인 및 동반 1인,장애인 4~6급/경증, 국가유공자 본인 ,의상자, 국가유공자유족, 의사자유족 본인",전시별 상이,,,,,,,,,,1,2,2,2,2,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000045,문화시설,미술관,한미사진미술관,서울,송파구,1171011100,방이동,1171056200,방이2동,1.17102E+11,서울 송파구 위례성대로 14,5545,다사658464,127.1139562,37.5165926,사립,등록,02-418-1315,2003.11.21,Y,2003.11.21,서울-사립13-2003-07호,www.photomuseum.or.kr,N,,N,1446,18925,430,225,341,66,131,3000,연7회,14,200,,,,,,,,,,,,"6,000",무료,"5,000","5,000","6,000",10,10,"송파구민, 사진학과 학생 10% 할인","미취학, 65세이상, 장애인",,,,,,,,,,12,2,2,2,2,3,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000046,문화시설,미술관,헬로우뮤지움,서울,성동구,1120011500,성수동2가,1120069000,성수2가3동,1.12004E+11,서울 성동구 성수일로12길 20,4793,다사605499,127.0532505,37.5481745,사립,등록,02-3217-4222,2007.11.14,Y,2007.12.06,서울-사립13-2007-08호,www.hellomuseum.com,N,,N,960,493,234,29,,67,43,,연2회,24,240,463,1.929166667,,,,,,,,,전체,"5,000",,"5,000","5,000","5,000",20,30,". 성동구민 일반관람 30% 할인,. 다자녀 할인 (다둥이 카드 소지자에 한해 어린이 2명이상 입장시 20% 할인)",". 24개월 미만 유아,. 수요일 조부모 무료,. Icom 카드 소지자,.국가유공자 및 독립운동가 후손/유족,.4~5급 장애인",,,,,,,,,,6,1,4,4,4,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000047,문화시설,미술관,환기미술관,서울,종로구,1111018400,부암동,1111055000,부암동,1.11104E+11,서울 종로구 자하문로40길 63,3020,다사528550,126.9661137,37.5940878,사립,등록,02-391-7701,1992.11.05,Y,1993.07.21,서울-사립13-1993-09호,www.whankimuseum.org,Y,무료,Y,2908,1840,1197,90,212,130,100,2000,연5회,4,213,39820,186.9483568,,,,,,,,,,전시별로 상이함,,,,,,,"예술인패스, 문화의 날(30%) 등",미취학아동 / 장애인 / ICOM카드 소지자 / 행사주간 등,,,,,,,,,,6,,5,5,5,2,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000048,문화시설,미술관,서울과학기술대학교 미술관,서울,노원구,1135010300,공릉동,1135060000,공릉2동,1.13503E+11,서울 노원구 공릉로 232,1811,다사626593,127.0767947,37.6330789,대학,등록,02-970-6215,2013.05.01,Y,2013.06.13,서울-대학21-2013-04호,http://art.seoultech.ac.kr/,N,,N,148,148,104,25,,142,,,연5회,,210,1000,4.761904762,,,,,,,,,전체,,,,,,,,,,,,,,,,,,,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000049,문화시설,미술관,서울대학교미술관,서울,관악구,1162010200,신림동,1162073500,대학동,1.16203E+11,서울 관악구 관악로 1,8826,다사521411,126.9592943,37.4680381,대학,등록,02-880-9504,2006.06.06,Y,2006.05.09,서울-대학13-2006-04호,www.snumoa.org/,N,,N,4486,1363,1204,292,878,149,40,2132,연4회,6,189,7798,41.25925926,,,,,,,,,,,,,,,,,,,4,4,3,,,3,3,,,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000050,문화시설,미술관,숙명여자대학교문신미술관,서울,용산구,1117011000,청파동2가,1117055500,청파동,1.11704E+11,서울 용산구 청파로47길 100,4310,다사527497,126.9650744,37.5454741,대학,등록,02-710-9280,2004.05.10,Y,2005.03.11,서울-대학13-2005-02호,http://www.sookmyung.ac.kr/sites/moonshin/index.do,N,,N,1168,888,506,93,411,31,21,정리중,연3회,,179,1364,7.620111732,,,,,,,,,전체,,,,,,,,,전체,,,,,,,,,,2,,,,,2,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000051,문화시설,미술관,인덕대학교 아정미술관,서울,노원구,1135010200,월계동,1135057000,월계2동,1.13503E+11,서울 노원구 초안산로 12,1878,다사606590,127.0544999,37.6303439,대학,등록,02-950-7331,2009.09.24,Y,2013.09.17,서울-대학21-2013-08호,www.induk.ac.kr,N,,N,76.485,19580,385,39,217,66.11,,,연10회,,200,3000,15,,,,,,,,,전체,,,,,,,,,전체,,,,,,,,,,1,,,,,1,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000052,문화시설,미술관,한양여자대학교 미술관,서울,성동구,1120010600,사근동,1120055000,사근동,1.12004E+11,서울 성동구 살곶이길 200,4763,다사601510,127.0493219,37.5579176,대학,등록,02-2290-2506,2008.03.26,Y,2014.08.26,서울-대학21-2014-07호,www.hywoman.ac.kr/artmuseum/ind,N,,N,523,452,280,34,,15,,,,,27,200,7.407407407,,,,,,,,,전체,,,,,,,,,,,,,,,,,,,1,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000053,문화시설,미술관,부산광역시립미술관,부산,해운대구,2635010500,우동,2635052000,우2동,2.63503E+11,부산 해운대구 APEC로 58,48060,마라490869,129.1370273,35.1666872,공립,등록,051-744-2602,1998.03.20.,Y,1998.04.06,부산-공립13-1998-01호,www.art.busan.go.kr,Y,무료,Y,27191,22826,7565,2312,291,976,235,16617,연10회,20,312,476744,1528.025641,,,,,,,,,전체,,,,,,,,,전체,14,14,22,,,22,4,,138,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000054,문화시설,미술관,부산현대미술관,부산,사하구,2638010300,하단동,2638056200,하단2동,2.63803E+11,부산 사하구 낙동남로 1191,49300,마라314803,128.9426936,35.1093319,공립,등록,051-220-7400,2018.06.15,Y,2018.05.30,부산-공립13-2018-01호,https://www.busan.go.kr/moca,Y,무료,N,29900,15311.81,5911,753.66,468.8,768.05,524,18715,연7회,10,312,112357,360.1185897,,,,,,,,,전체,,,,,,,,,전체,9,9,14,1,,14,13,,262,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000055,문화시설,미술관,디오티미술관,부산,금정구,2641010800,장전동,2641061000,장전2동,2.64103E+11,부산 금정구 금샘로 35,46240,마라434937,129.0767727,35.2288808,사립,등록,051-518-8480,2018.05.30,Y,2018.05.30,부산-사립13-2018-01호,https://dotmuseum.co.kr/,N,,N,217,305,138,16.08,46,16,,,연4회,10,239,3138,13.12970711,,,,,,,,,전체,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000056,문화시설,미술관,고은사진미술관,부산,해운대구,2635010500,우동,2635052000,우2동,2.63504E+11,부산 해운대구 해운대로452번길 16,48089,마라494865,129.1412107,35.1632881,사립,등록,051-746-0055,2011.04.16,Y,2012.12.03,부산-사립13-2012-01호,http://www.goeunmuseum.kr,N,,Y,1424.41,1728,332,17,49,23,59,5186,연4회,,242,9273,38.31818182,,,,,,,,,전체,,,,,,,,,,,,,,,,,,,5,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000057,문화시설,미술관,킴스아트필드미술관,부산,금정구,2641011300,금성동,2641070000,금성동,2.64104E+11,부산 금정구 죽전1길 29,46237,마라413963,129.0542017,35.2524144,사립,등록,051-517-6800,2006.04.01,Y,2009.01.23,부산-사립13-2009-01호,blog.naver.com/kafmuseum,N,,N,1316,1019,962,159,28,21,35,400,연5회,4,203,680,3.349753695,,,,,,,,,전체,,,,,,,,,,,,,,,,,,,2,,,,,,1,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000058,문화시설,미술관,한광미술관,부산,중구,2611010700,중앙동4가,2611051000,중앙동,2.61102E+11,부산 중구 중앙대로 130,48937,마라401803,129.0374232,35.1089872,사립,등록,051-469-0095,1970.09.01,Y,1996.11.02,부산-사립13-1996-01호,www.asiaart.co.kr,N,,N,760,520,330,15,70,9,,,연6회,18,250,960,3.84,,,,,,,,,전체,,,,,,,,,,,,,,,,,,,2,1,,,,,3,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000059,문화시설,미술관,KT&G 상상마당 부산미술관,부산,부산진구,2623010300,부전동,2623052000,부전2동,2.62303E+11,부산 부산진구 서면로 39,47288,마라418854,129.0573028,35.1542715,사립,등록,051-809-5555,2020.09.04,Y,2021.01.27,부산-사립13-2021-01호,https://www.sangsangmadang.com/main/BS,Y,무료,Y,1652.7,858,616,65,65.26,46.28,,,연8회,8,362,25044,69.18232044,,,,,,,,,,"7,000","5,000","5,000","5,000","7,000",10,30,상상마당 부산 스테이 할인(30%),"36개월 미만 어린이, 국가유공자, 장애인",,,,,,,,,,4,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000060,문화시설,미술관,경성대학교미술관,부산,남구,2629010600,대연동,2629053000,대연3동,2.62903E+11,부산 남구 수영로 309,48434,마라457837,129.1001031,35.1384873,대학,등록,051-663-5361,1997.09.01,Y,2000.08.12,부산-대학13-2000-01호,www.ks.ac.kr,N,,N,2239,2239,1306,71,,,,,,,89,4500,50.56179775,,,,,,,,,전체,,,,,,,,,,,,,,,,,,,1,,1,1,1,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000061,문화시설,미술관,동아대학교 석당미술관,부산,서구,2614011000,부민동2가,2614059000,부민동,2.61403E+11,부산 서구 구덕로 225,49236,마라384797,129.0194146,35.103741,대학,등록,051-200-8749,2013.03.01,Y,2015.03.25,부산-대학13-2015-01호,museumsd.donga.ac.kr,N,,N,492,1089,555,106,,36,,,연4회,,141,5014,35.56028369,,,,,,,,,전체,,,,,,,,,,,,,,,,,,,3,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000062,문화시설,미술관,대구문화예술회관 미술관,대구,달서구,2729010100,성당동,2729051500,성당동,2.72903E+11,대구 달서구 공원순환로 201,42672,라마955614,128.5581018,35.8447674,공립,등록,053-606-6114,1991.10.08,Y,2014.03.17,대구-공립13-2014-01호,http://artcenter.daegu.go.kr/,N,,N,66100,13636,3930,450,,109,45,6910,연8회,,310,61686,198.9870968,,,,,,,,,전체,,,,,,,,,,2,2,5,,,5,,,,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000063,문화시설,미술관,대구미술관,대구,수성구,2726012200,삼덕동,2726068000,고산2동,2.72603E+11,대구 수성구 미술관로 40,42250,마마060595,128.6743408,35.8270286,공립,등록,053-803-7900,2011.05.26,Y,2011.04.11,대구-공립13-2011-02호,"artmuseum.daegu.go.kr,mam.daegu.go.kr,blog.naver.com/damuseum",Y,무료,Y,71202,16970,4202,1596,439,361,189,9946,연10회,10,310,123106,397.116129,,,,,,,,,,"10,000",,"7,000","7,000","7,000",30,,"예술인패스카드 소지자 30%,100시간이상 자원봉사자 50%,다자녀가정할인(구성원) 50%,기초생활수급자 50%,그린카드 이용자(본인) 50%","7세미만, 경로, 장애인, 국가유공자, 병역명문가, 학술 및 공무수행, ,국빈사절, 초대권소지자, ,일반전 문화가 있는날 전체관람객",4,4,11,11,,11,,,"1066,(매표소985명, 교육팀 81명)",,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000064,문화시설,미술관,경북대학교미술관,대구,북구,2723011100,산격동,2723063000,산격3동,2.72303E+11,대구 북구 대학로 80,41566,마마005664,128.6143223,35.8890975,대학,등록,053-950-7968,2006.03.02,Y,2009.12.31,대구-대학13-2009-02호,http://artmuseum.knu.ac.kr/,N,,Y,566,803,525,42,,13,14,,연3회,5,301,39109,129.9302326,,,,,,,,,전체,,,,,,,,,전체,1,1,2,1,,2,,1,,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000065,문화시설,미술관,계명대학교 극재미술관,대구,남구,2720010300,대명동,2720058600,대명3동,2.72003E+11,대구 남구 명덕로 104,42403,라마974626,128.5793157,35.8555232,대학,등록,053-620-2381,1999.10.28,Y,2012.12.04.,대구-대학13-2012-01호,http://newcms.kmu.ac.kr/arts/1528/subview.do,N,,N,116895.2,2373,1200,125,508,149,,,,2,216,10739,49.71759259,,,,,,,,,전체,,,,,,,,,전체,,,,,,,,,,1,,3,3,3,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000066,문화시설,미술관,송암미술관,인천,미추홀구,2817710300,학익동,2817758000,학익1동,2.81774E+11,인천 미추홀구 비류대로55번길 68,22197,다사241375,126.6422184,37.4344163,공립,등록,032-440-6770,1992.12.21,Y,1992.12.21,인천-공립13-1992-01호,https://www.incheon.go.kr/museum/MU020101,N,,N,14553,3685,2069,463,121.5,275,7,1481,연1회,5,318,9250,29.08805031,,,,,,,,,전체,,,,,,,,,,2,2,2,4,,2,,,,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000067,문화시설,미술관,인천아트플랫폼,인천,중구,2811010500,해안동1가,2811053000,신포동,2.81104E+11,인천 중구 제물량로218번길 3,22314,다사222418,126.6205946,37.4727827,공립,등록,032-760-1000,2009.09.25,Y,2012.07.26,인천-공립13-2012-03호,www.inartplatform.kr,N,,N,6634.7,5593,460,80,192,145,100,3200,연5회,22,305,21304,69.84918033,,,,,,,,,,,,,,,,,,전체,,,,,,,1,3,,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
