ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,FLAG_NM,REGIST_AT,TEL_NO,OPNNG_DE,REGIST_DC,REGIST_DE,REGIST_NO,HMPG_ADDR,SOUND_PROVD_AT,SOUND_UTILIIZA_PRICE,MOBILE_PROVD_AT,LND_AR_VALUE,BULD_AR_VALUE,DSPY_AR_CN,AR_CN,EDC_FCLTY_AR_VALUE,OFFM_AR_CN,DATA_SPCE_AR_VALUE,DATA_CO,PBLPRFR_CAS_CO,TOT_PROGRM_CO,OPNNG_DAY_CO,VIEWNG_NMPR_CO,DAY_AVRG_VIEWNG_NMPR_CO,VIEWNG_PRICE,INFN_VIEWNG_PRICE,SCHBOY_VIEWNG_PRICE,MSKLSD_VIEWNG_PRICE,ADULT_VIEWNG_PRICE,GRP_DSCNT_RT,ETC_DSCNT_RT,DSCNT_CN,FRE_TRGET_CN,SPECL_VIEWNG_PRICE,INFN_SPECL_VIEWNG_PRICE,SCHBOY_SPECL_VIEWNG_PRICE,MSKLSD_SPECL_VIEWNG_PRICE,ADULT_SPECL_VIEWNG_PRICE,GRP_SPECL_VIEWNG_RT,ETC_SPECL_VIEWNG_DSCNT_RT,ETC_SPECL_VIEWNG_DSCNT_CN,FRE_SPECL_VIEWNG_PRICE,NMPR_CO,GVRNM_EMP_SM_CO,QUALF_HOLD_CO,TOT_CNTRCT_EMP_CO,CNTRCT_EMP_CRTFCT_CO,GNRL_GVRNM_EMP_CO,CNTRCT_EMP_CO,PUBLIC_INTN_CO,PUBLIC_VLNTER_CO,ARTGR_EMP_CO,CURTR_QUALF_HOLD_CO,CURTR_NTHG_QUALF_HOLD_CO,PRFSN_CO,GNRL_EMP_CO,PRVATE_INTN_CO,PRVATE_VLNTER_CO,RM_CN,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
"KCDMART23N000000234","문화시설","미술관","소소미술관","전남","화순군","4679036032","도곡면 원화리","4679036000","도곡면","467903291031","전남 화순군 도곡면 지강로 467-1","58148","다라457713","126.9055489","35.0359741","사립","1종","061-375-1995","2014.08.01","Y","2014.10.26","전남-사립13-2014-05호","2014sosoart.wixsite.com","N",,"N","2100","1190","117","43","50","27","15","800","연7회","2","300","1100","30",,,,,,,,,"전체",,,,,,,,,"전체",,,,,,,,,,"2",,,,,"3",,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000235","문화시설","미술관","아인미술관","전남","장성군","4688025035","장성읍 야은리","4688025000","장성읍","468804697132","전라남도 장성군 장성읍 미락단지길 8","57210","다마379056","126.8171958","35.3442336","사립","2종","0507-1312-2003","2020.08.15","Y","2021.08.30","전남-사립21-2021-03호","https://blog.naver.com/ainmuseum","N",,"N","701","206","206","33",,"33",,,"연5회","2","365","18000","50",,,,,,,,,"전체",,,,,,,,,"전체",,,,,,,,,,"1",,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000236","문화시설","미술관","아천미술관","전남","영암군","4683033021","신북면 모산리","4683033000","신북면","468304685451","전라남도 영암군 신북면 하정길 12-7","58401","다라273552","126.7048259","34.8894147","사립","1종","061-472-9220","2003.02.28","Y","2003.02.28","전남-사립13-2003-01호","www.achen.kr","Y","무료","Y","9917","905","812","25","56","44",,"15,000","연5회","6","300","2000","3",,,,,,,,,"전체",,,,,,,,,,,,,,,,,,,,,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000237","문화시설","미술관","아트센터신선미술관","전남","목포시","4611015800","상동","4611075800","신흥동","461104643740","전라남도 목포시 평화로 14번길 3(상동)","58749","다라019451","126.4279012","34.7965345","사립","1종","061-284-7887","2013.12.24","Y","2014.07.22","전남-사립13-2014-02호","http://www.sinsun.me/","N",,"N","396","245","225","30","115","10",,,"연6회","8","260","7800","30",,,,,,,,,"전체",,,,,,,,,"전체",,,,,,,,,,,,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000238","문화시설","미술관","여귀산미술관","전남","진도군","4690034029","임회면 죽림리","4690034000","임회면","469004703253","전라남도 진도군 임회면 죽림리 778,779-1","58944","나라851004","126.2502954","34.3912867","사립","1종","061-542-1006","2020.12.15","Y","2020.12.08","전남-사립13-2022-02호","seagreen.co.kr","N",,"N","3207","328.3","207.9","51","58","10","26","500","연4회",,"313","15000","48","2500","0","1000","1000","2500","30","30",,,"2500","0","1000","1000","2500","50","50","50","진도군민과 65세이상",,,,,,,,,,,,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000239","문화시설","미술관","여수미술관","전남","여수시","4613012800","학동","4613078000","쌍봉동","461303282016","전라남도 여수시 도원로 263-1","59673","라라146407","127.6601331","34.761329","사립","1종","061-685-9559","2018.03.02","Y","2018.01.25","전남-사립13-2018-01호","http://www.yeosumuseum.co.kr/","N",,"N","302","540","137","16","71","58",,,"연4회","5","284","4630",,,,,,,,,,"전체",,,,,,,,,"전체",,,,,,,,,,"1",,,"1",,"1","3",,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000240","문화시설","미술관","이안미술관","전남","영암군","4683025325","삼호읍 산호리","4683025300","삼호읍","468303295110","전라남도 영암군 삼호읍 녹색로 1126-171","58465","다라074388","126.4886994","34.739571","사립","1종","061-464-1516","2008.05.02","Y","2007.12.06","전남-사립13-2007-02호","https://www.instagram.com/artgallery_ian","N",,"N","1885","1039","713","33",,"90",,,"연2회","1","300","1400","1",,,,,,,,,"전체",,,,,,,,,,,,,,,,,,,"1",,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000241","문화시설","미술관","우종미술관","전남","보성군","4678037027","조성면 대곡리","4678037000","조성면","467804670373","전라남도 보성군 조성면 조성3길 338","59432","다라744471","127.2208171","34.8189514","사립","1종","061-804-1091","2008.10.14","Y","2008.10.23","전남-사립13-2008-04호","www.ujongart.com","N",,"N","3400","560","359","196",,"22","21","220","연4회","3","260","2500","9","4000","0","2000","2000","4000","30",,"65세 이상, 보성CC 내방객 무료","미취학아동, 65세 이상, 보성CC 내방객 무료","4000","0","2000","2000","4000","30","0","65세 이상, 보성CC 내방객 무료","미취학아동, 65세 이상, 보성CC 내방객 무료",,,,,,,,,,"2",,,,"2",,"59",,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000242","문화시설","미술관","유달미술관","전남","목포시","4611010200","산정동","4611055800","원산동","461103281065","전라남도 목포시 원산중앙로52 2층","58636","나라973466","126.3776134","34.8094941","사립","2종","061-984-8008","2020.12.11","Y","2020.12.11","전남-사립21-2020-06호",,"N",,"N",,"793","207","15",,"15",,,"연11회",,"300","4000","20",,,,,,,,,"전체",,,,,,,,,,,,,,,,,,,,,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000243","문화시설","미술관","잠월미술관","전남","함평군","4686037028","해보면 산내리","4686037000","해보면","468604691128","전라남도 함평군 해보면 산내길 60","57116","다라137867","126.5528613","35.1724761","사립","1종","070-8872-6718","2006.10.14","Y","2006.12.08","전남-사립13-2006-04호","www.zamworl.com","N",,"N","3168","232.29","269","23",,"46",,,"연4회","4","200","2500","13",,,,,,,,,"전체",,,,,,,,,"전체",,,,,,,,,,,,,,"1",,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000244","문화시설","미술관","장전미술관(휴관)","전남","진도군","4690034022","임회면 삼막리","4690034000","임회면","469004703299","전라남도 진도군 임회면 하미길 39","58940","나라840047","126.237856","34.4296609","사립","1종","061-543-0706","1989.11.19","Y","1992.12.21","전남-사립13-1992-01호","café.daum.net","N",,"N","686","686","253","40","66","33","33","1,500",,,,"2000",,,,,,,,,,"전체",,,,,,,,,,,,,,,,,,,,,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000245","문화시설","미술관","진도솔마루미술관","전남","진도군","4690031028","군내면 분토리","4690031000","군내면","469003301001","전라남도 진도군 군내면 가흥로 641","58904","나라890139","126.2917041","34.5135338","사립","1종","061-543-8787","2007.05.03","Y","2017.06.09","전남-사립13-2017-03호",,"Y","무료","Y","12740","549","248","17","124","25","34","10,000","연4회","3","330","360","1",,,,,,,,,"전체",,,,,,,,,"전체",,,,,,,,,,"1",,,"1",,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000246","문화시설","미술관","진도현대미술관","전남","진도군","4690025024","진도읍 교동리","4690025000","진도읍","469004703042","전라남도 진도군 진도읍 교동5길 30","58913","나라860108","126.2592838","34.4848446","사립","1종","061-542-6711","2015.11.15","Y","2015.11.15","전남-사립13-2015-05호","www.jindohart.com","Y","무료","Y","548.71","549","549","660",,"49","99","2,000",,"485","240","4300","20",,,,,,,,,"전체",,,,,,,,,,,,,,,,,,,"3",,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000247","문화시설","미술관","태곳미술관","전남","화순군","4679025041","화순읍 내평리","4679025000","화순읍","467904673062","전라남도 화순군 화순읍 내평길 39-11","58141","다라514715","126.9680966","35.0375407","사립","2종","061-375-1556","2017.05.01","Y","2021.12.22","전남-사립21-2021-04호","https://tgartmuseum.modoo.at/","N",,"N","200","103","85","8","82",,,,"연6회","6","240","2000","10",,,,,,,,,"전체",,,,,,,,,,,,,,,,,,,"1",,,,"2",,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000248","문화시설","미술관","학명미술관","전남","강진군","4681036021","성전면 월남리","4681036000","성전면","468104679320","전라남도 강진군 성전면 월남3길 78-2","59200","다라281388","126.7152909","34.7418295","사립","1종","010-3601-5522","2009.04.01","Y","2011.05.26","전남-사립13-2011-03호","http://학명미술관.com/","Y","무료","N","6786","140","280","120","100","35","45","400","연3회","4","360","500","1",,,,,,,,,"전체",,,,,,,,,"전체",,,,,,,,,,"1",,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000249","문화시설","미술관","행촌미술관","전남","해남군","4682025021","해남읍 해리","4682025000","해남읍","468203294030","전라남도 해남군 해남읍 해남로 45","59024","다라186200","126.6126015","34.5714793","사립","1종","061-533-3663","2014.10.17","Y","2014.12.09","전남-사립13-2014-08호","http://haengchon.or.kr/","N",,"N","100","429","100","70","200","27","13","1,000","연7회","1","300","30500","102",,,,,,,,,"전체",,,,,,,,,"천제",,,,,,,,,,"1",,,,"1",,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000250","문화시설","미술관","회정미술관","전남","고흥군","4677039025","남양면 중산리","4677039000","남양면","467703289003","전라남도 고흥군 남양면 고흥로 3764","59505","다라846381","127.3318238","34.737289","사립","미등록","010-3614-6100","2022.09.03","N","미등록","미등록",,"N",,"N","998","358.38","213",,"50","50",,,"연4회",,"85","4200","50",,,,,,,,,"전체",,,,,,,,,,,,,,,,,,,,,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000251","문화시설","미술관","경주솔거미술관","경북","경주시","4713013500","천군동","4713066000","보덕동","471303305005","경상북도 경주시 경감로 614","38118","마마616609","129.2891987","35.8318669","공립","1종","054-740-3990","2015.08.21","Y","2018.08.21","경북-공립13-2018-01호","http://www.gjsam.or.kr","N",,"Y","14880","1556","660","80",,"43","58","231","연9회","5","365","125890","345",,,,,,,,,"경주문화엑스포 통합권 이용(솔거미술관 무료)",,,,,,,,,"경주문화엑스포 통합권 이용(솔거미술관 무료)","1","1",,"1",,,,,,,,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000252","문화시설","미술관","경주예술의전당 알천미술관","경북","경주시","4713012400","황성동","4713062100","황성동","471303305039","경상북도 경주시 알천북로 1","38089","마마540642","129.2066411","35.8622859","공립","1종","1588-4925","2010.11.16","Y","2015.05.29","경북-공립13-2015-01호","www.garts.kr","Y","무료","N","31595","21232","2319.71","127","1,423","179","66","177","연5회","1","365","43137","120",,,,,,,,,,"5000",,"3000","3000","5000","10","50","경주시민, 예술인패스소지자, 장애인, 국가유공자, 독립유공자, 5.18민주유공자,      특수임무수행자 등 1,000원 할인","만 36개월 미만 유아, 65세이상","1",,,,,,,,,,,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000253","문화시설","미술관","군립청송야송미술관","경북","청송군","4775037049","진보면 신촌리","4775037000","진보면","477503018013","경상북도 청송군 진보면 경동로 5162","37411","마바450354","129.1192127","36.505891","공립","미등록","054-872-6436","2005.04.29","N","미등록","미등록",,"N",,"N","10477","2604.54","1307.23","168","97","139","59","15,000","연4회","1","235","16339","69.5",,,,,,,,,"전체",,,,,,,,,"전체","1",,,,,"1",,,,,,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000254","문화시설","미술관","김천시립미술관","경북","김천시","4715010700","황금동","4715056500","양금동","471504718171","경상북도 김천시 남산공원길 90-14","39595","라마557913","128.119682","36.1171203","공립","1종","054-420-6724","2012.12.24","Y","2018.07.01","경북-공립13-2014-01호","https://www.gc.go.kr/gma/main.do","N",,"N","6752.92","1034.5","272.16","58","97","26","26","3,000","연1회","1","303","5685",,,,,,,,,,"전체",,,,,,,,,"전체",,"1",,,,,,,,,,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000255","문화시설","미술관","포항시립미술관","경북","포항시","4711312300","환호동","4711371000","환여동","471134712901","경상북도 포항시 북구 환호공원길 10","37600","마마703871","129.3910726","36.0662782","공립","1종","054-270-4700","2009.12.15","Y","2011.08.18","경북-공립13-2011-02호","http://poma.pohang.go.kr/poma","N",,"Y","8008","5657","1143","681","124","220","79","8,468","연7회","18","275","156808","570",,,,,,,,,"전체",,,,,,,,,"전체",,"7",,"4",,"4",,"2",,,,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000256","문화시설","미술관","시안미술관","경북","영천시","4723033027","화산면 가상리","4723033000","화산면","472303310001","경상북도 영천시 화산면 가래실로 364","38808","마마251826","128.8892316","36.0329192","사립","1종","054-338-9391","2004.04.17","Y","2004.12.22","경북-사립13-2004-03호","www.cianmuseum.org","N",,"Y","17793","4500","900","100","230","45","80","650","연5회","10","305","12000","40","3000","0","2000","2000","3000","20","50","예술인패스, 장애인, 문화가있는날, 영천시민","미취학아동, 장애인(1~3급), 기초생활수급자, 화산면주민","3000","0","2000","2000","3000","20","50","예술인패스, 장애인, 문화가 있는날, 영천시민","미취학아동, 장애인(1~3급), 기초생활수급자, 화산면민",,,,,,,,,,"4",,,,,"2",,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000257","문화시설","미술관","신풍미술관","경북","예천군","4790040025","지보면 신풍리","4790040000","지보면","479004769232","경상북도 예천군 지보면 신풍1리길 50","36855","라바838384","128.4366765","36.5397038","사립","2종","054-653-9329","2010.07.10","Y","2012.06.01","경북-사립21-2012-01호","www.sinpungartm.org","N",,"N","3306","397","218","30","40","39",,"3,000","연11회","14","300","4232",,"5000","2000","2000","2000","5000","10","50","단체 외 미술주간 방문객 할인정책有,,문화의 날 등","만 48개월 미만 유아, 국가보훈대상자,, 기초수급자, 장애인(1~3급) 등","5000","2000","2000","2000","5000","10","50","단체 외 미술주간 방문객 할인정책有,,문화의날 등","만 48개월 미만 유아, 국가보훈대상자, ,기초수급자, 장애인(1~3급) 등",,,,,,,,,,"3",,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000258","문화시설","미술관","영담한지미술관","경북","청도군","4782035034","운문면 방음리","4782035000","운문면","478204757191","경상북도 청도군 운문면 방음길 60","38367","마마310463","128.9487673","35.7045273","사립","2종","054-373-3638","2007.03.02","Y","2007.11.23","경북-사립21-2007-05호",,"N",,"N","790","300","128","60","108","16",,,"연6회","30","300","10000","333","2000","0","1000","1000","2000","50",,,"미취학아동, 65세이상 노인 ,장애인 등","2000","0","1000","1000","2000","50",,,"미취학아동, 65세이상노인 ,장애인 등",,,,,,,,,,,,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000259","문화시설","미술관","우양미술관","경북","경주시","4713013600","신평동","4713066000","보덕동","471303305021","경상북도 경주시 보문로 484-7","38117","마마612618","129.285942","35.8399231","사립","1종","054-745-7075","1991.05.18","Y","1992.12.22","경북-사립13-1992-01호","www.wooyangmuseum.org","N",,"N","9974","5836","2356","675","259","229","174","1,500","연2회","2","304","75200","247",,,,,,,,,,"12000","7000","9000","9000","12000","20","50","경주시민, 경로, 장애인","만 36개월 미만 유아",,,,,,,,,,"3",,,,"8","1",,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000260","문화시설","미술관","향암미술관","경북","울진군","4793036021","온정면 소태리","4793036000","온정면","479303018126","경상북도 울진군 온정면 백암온천로  1388","36358","마바656593","129.3545495","36.718122","사립","1종","054-787-0001","1999.07.30","Y","2000.04.26","경북-사립13-2000-01호","www.hyangam.co.kr","N",,"N","4676","787","616","52","89","14",,,"연1회",,"250","2500","10","3000","0","2000","2500","3000","17",,,"미취학아동, 65세이상",,,,,,,,,,,,,,,,,,,"1",,,"1",,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000261","문화시설","미술관","대구가톨릭대학교김종복미술관","경북","경산시","4729025021","하양읍 금락리","4729025000","하양읍","472903018052","경상북도 경산시 하양읍 하양로 13-13 대구가톨릭대학교 성바오로관","38430","마마179691","128.8066545","35.9119913","대학","1종","053-859-4000","2013.09.27","Y","2014.01.13","경북-대학13-2014-02호","http://kjbmoacu.cu.ac.kr","N",,"N","131274","6678","1989","695","201","21","265","413","연3회","2","280","3000","30",,,,,,,,,"전체",,,,,,,,,"전체",,,,,,,,,,"2",,,,,"2",,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000262","문화시설","미술관","경남도립미술관","경남","창원시","4812111700","퇴촌동","4812154000","봉림동","481213327038","경상남도 창원시 의창구 용지로 296","51154","마라083944","128.6908603","35.2394641","공립","1종","055-254-4600","2004.06.23","Y","2004.06.15","경남-공립13-2004-02호","www.gyeongnam.go.kr/gam","N",,"Y","25161","8931","2641","789","307","263","158","15,528","연10회","40","222","78686","354","1000","0","0","0","700","30","50","그린카드, 경남i다누리카드, 예술인카드 소지자, 자원봉사 누적시간 100시간 이상 도민 등 도 추진시책 지원을 위해여 필요한 경우","○ 18세 이하 또는 65세 이상 ○ 「장애인복지법」에 따른 장애인과 그 안내인 ○ 기초수급대상자 및 차상위 계층(증명서 또는 문화누리카드 제시자에 한함) ○ 「국가유공자 등 예우 및 지원에 관한 법률」 및 기타 개별법경에 의하여 입장료가 감면된 자 또는 무료관람 대상자로 지정된 자 ○ 국빈, 외교사절단 및 그 수행자","1000","0","0","0","700","30","50","그린카드, 경남i다누리카드, 예술인카드 소지자, 자원봉사 누적시간 100시간 이상 도민 등 도 추진시책 지원을 위해여 필요한 경우","○ 18세 이하 또는 65세 이상 ○  「장애인복지법」에 따른 장애인과 그 안내인 ○ 기초수급대상자 및 차상위 계층(증명서 또는 문화누리카드 제시자에 한함) ○ 「국가유공자 등 예우 및 지원에 관한 법률」 및 기타 개별법경에 의하여 입장료가 감면된 자 또는 무료관람 대상자로 지정된 자 ○ 국빈, 외교사절단 및 그 수행자","8",,,"4",,"9","5",,,,,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000263","문화시설","미술관","김해문화의전당 윤슬미술관","경남","김해시","4825010800","내동","4825054000","내외동","482502335001","경상남도 김해시 김해대로 2060","50943","마라245951","128.8693901","35.2437037","공립","1종","055-320-1263","2005.11.25","Y","2012.06.18","경남-공립13-2012-01호","www.gasc.or.kr","N",,"Y","31326","43342.7","1379","134",,,,,"연2회","11","210","26844","128",,,,,,,,,"전체",,,,,,,,,"전체","1",,,,,,"2",,"329",,,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000264","문화시설","미술관","진주시립이성자미술관","경남","진주시","4817013700","충무공동","4817075000","충무공동","481703350071","경상남도 진주시 에나로128번길 14","52856","라라585869","128.1428801","35.1765114","공립","1종","055-749-3661","2015.07.16","Y","2019.01.17","경남-공립13-2019-01호","http://www.jinju.go.kr/rheesjmuseum/cmm/main/mainPage.do","Y","무료","N","13003","1110","377","132","89","75",,,"연4회","5","222",,,"2000","0","500","1000","2000","20","50","두자녀이상, 남중권, 자매도시, 동주권, 혁신도시 할인","장애인, 독립유공자, 국빈, 65세이상노인, 참전유공자, 진주시 명예시민, 장기기증자, 의로운시민 등","2000","0","500","1000","2000","20","50","두자녀이상, 남중권, 자매도시, 동주권, 혁신도시 할인","장애인, 독립유공자, 국빈, 65세이상노인, 참전유공자, 진주시 명예시민, 장기기증자, 의로운시민 등","1",,,"1",,,"1",,,,,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000265","문화시설","미술관","창원시립마산문신미술관","경남","창원시","4812515500","추산동","4812563000","오동동","481254787200","경상남도 창원시 마산합포구 문신길 147","51281","라라973906","128.569155","35.2063666","공립","1종","055-225-7181","2004.04.30","Y","2004.10.06","경남-공립13-2004-03호","www.changwon.go.kr/moonshin","N",,"Y","7058","2027","2027","190","200","92",,,"연7회","11","311","20297","65","500","0","200","200","200","100","100","문화의 날","65세이상, 미취학아동, 국가보훈대상자, 장애인 등","500","0","200","200","200","100","100","문화의 날","65세이상, 미취학아동, 국가보훈대상자, 장애인 등","2",,,,,"2","1",,"30",,,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000266","문화시설","미술관","클레이아크김해미술관","경남","김해시","4825033023","진례면 송정리","4825033000","진례면","482503335058","경상남도 김해시 진례면 진례로275-51","50874","마라132957","128.7452147","35.2504091","공립","1종","055-340-7000","2006.03.24","Y","2008.08.20","경남-공립13-2008-06호","www.clayarch.org","Y","무료","Y","41925","12810.8","1954","659","192","240","75",,"연6회","18","312","63151",,"2000","0","500","1000","2000","20","10~50","경남은행카드결제시 50% 최대1인,농협경남 다누리카드결제시 50% 최대1인,관광명소 할인티켓 소지자 30% 티켓소지자,그린카드 결제시 10% 카드소지자,경상남도 자원봉사증 소지자 50% 본인1인","미취학 아동 및 만 65세 이상 이상인 자,임산부(매표시 산모수첩 제시),외교사절단과 그를 수행하는 자,공무수행을 위하여 출입하는 자,「국가 유공자 등 예우 및 지원에 관한 법률」의 규정에 의한 국가유공자 및 유족(상이등급 1급에 해당할 경우, 보조자 1인 포함),「장애인복지법」 제32조에 따라 등록된 장애인(장애등급 1~2급에 해당할 경우, 보조자 1인 포함),「참전유공자 예우에 관한 법률」에 의한 참전군인,초·중·고등학교 단체 관람 인솔교사(미취학 단체 제외),유료단체관람 인솔자(20인 당 인솔자 1인),취재 목적의 언론인","2000","0","500","1000","2000","20","10~50","경남은행카드결제시 50% 최대1인,농협경남 다누리카드결제시 50% 최대1인,관광명소 할인티켓 소지자 30% 티켓소지자,그린카드 결제시 10% 카드소지자,경상남도 자원봉사증 소지자 50% 본인1인","미취학 아동 및 만 65세 이상 이상인 자,임산부(매표시 산모수첩 제시),외교사절단과 그를 수행하는 자,공무수행을 위하여 출입하는 자,「국가 유공자 등 예우 및 지원에 관한 법률」의 규정에 의한 국가유공자 및 유족(상이등급 1급에 해당할 경우, 보조자 1인 포함),「장애인복지법」 제32조에 따라 등록된 장애인(장애등급 1~2급에 해당할 경우, 보조자 1인 포함),「참전유공자 예우에 관한 법률」에 의한 참전군인,초·중·고등학교 단체 관람 인솔교사(미취학 단체 제외),유료단체관람 인솔자(20인 당 인솔자 1인),취재 목적의 언론인",,,,,,,,,,,,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000267","문화시설","미술관","대산미술관","경남","창원시","4812132028","대산면 유등리","4812132000","대산면","481214781486","경상남도 창원시 의창구 대산면 유등로 369번길14-8","51122","마마130061","128.7442227","35.3449534","사립","1종","055-291-5237","1999.01.09","Y","2007.01.03","경남-사립13-2007-01호","http://www.daesanart.com","N",,"Y","2595","583","436","100","171","75","66","6,850","연12회","4","288","10000","30","3000","0","1000","1000","3000","20","50","예술인패스, 경로우대(70세이상)","장애인, 박물관.미술관 종사자(증빙자료지참시)","3000","0","1000","1000","3000","20","50","박물관.미술관 종사자(증빙자료지참시)","장애인, 박물관.미술관 종사자(증빙자료지참시),국가보훈대상자,70세이상 경로우대자",,,,,,,,,,"2",,,"1",,,"1",,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000268","문화시설","미술관","리미술관","경남","남해군","4884039034","창선면 오용리","4884039000","창선면","488403343028","경상남도 남해군 창선면 연곡로 13","52454","라라494529","128.0408541","34.8700475","사립","2종","055-867-2021","2015.07.15","Y","2015.10.13","경남-사립21-2015-03호","https://museumnamhae.modoo.at/","N",,"N","9808","1689","236","34","101","51",,,"연8회","13","267","7411","20","5000","2000","4000","4000","5000","30","30","남해군민, 장애인, 군경, 예술인패스 소지자",,,,,,,,,,,,,,,,,,,,"3",,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000269","문화시설","미술관","우주미술관","경남","사천시","4824031021","정동면 고읍리","4824031000","정동면","482404802305","경상남도 사천시 정동면 사천강1길 3","52521","라라531755","128.0831491","35.0736493","사립","2종","055-855-0612","2019.06.15","Y","2019.06.15","경남-사립21-2019-04호","www.instagram.com/ujumuseum","Y","무료","N","395","599.8","180","60",,"60",,,"연2회","2","320","6400","20",,,,,,,,,"전체",,,,,,,,,,,,,,,,,,,"1",,,,,,,,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
"KCDMART23N000000270","문화시설","미술관","전혁림미술관","경남","통영시","4822011600","봉평동","4822067000","봉평동","482204799199","경상남도 통영시 봉수1길 10","53078","라라836483","128.415163","34.8264894","사립","1종","055-645-7349","2003.05.11","Y","2010.07.08","경남-사립13-2010-01호",,"N",,"N","660","464","264","17","33","33",,,"연3회","1","252","33166","132",,,,,,,,,"전체",,,,,,,,,"전체",,,,,,,,,,,,,,,,"2",,"20240418","문화기반시설총람 2023","KC_478_DMSTC_MCST_ARTGR_2023","20231221"
